0,144435872
0,145169924
2,145270704
2,144315428
0,145087996
0,144791798
1,144404882
2,145519474
2,145480834
4,144199618
0,144892634
0,145780546
0,143844918
0,145363802
1,144996574
2,144980370
1,145450366
0,145812342
0,144549744
1,145236728
0,145050336
2,144318026
3,145384116
0,145439578
0,143759340
4,145201194
5,145426278
0,144210262
2,145216022
1,145338784
1,144275624
1,145296850
2,145173372
0,144802632
1,144563794
2,145688444
0,144257352
0,145687514
0,145172290
0,144271030
1,145149346
1,144911762
1,144357094
0,145074522
4,144854036
0,144110418
0,145175580
0,145332532
0,144045220
1,148786046
2,145636042
0,144292398
0,145770074
1,145777118
2,144383518
0,145269606
1,145308186
1,143905826
0,145359218
0,144958176
0,144055022
0,145247466
1,145183210
2,144542292
2,144768476
10,145356704
0,144340554
1,144902350
0,145385102
0,144080762
3,145383128
1,145016290
0,144091584
5,145462264
0,145002046
2,143937580
1,145633154
0,145284612
1,143873104
5,145345136
0,145150686
1,143965742
0,145201774
0,145153562
0,144057086
1,145198972
0,145003520
1,143958264
1,145100348
4,145190174
0,144205642
0,145179978
2,145229060
0,144070456
4,145401006
0,144794248
2,144033066
0,144724566
0,145263834
0,144811692
0,145629130
2,145882836
3,144064178
4,144931412
0,144814426
0,143960002
2,145253510
3,145640184
6,143939234
2,144971152
2,144904170
2,144417882
1,144866710
2,145705762
0,144115772
0,144970516
4,144938508
0,144260236
2,145159280
0,145392484
0,144460732
0,145455474
3,145585748
1,143919172
0,144352322
1,145262070
0,144194336
5,144659094
6,145170540
0,144540216
0,144927694
0,144822396
5,144802910
1,145191768
1,145127410
0,144643144
1,145370762
3,145382258
4,144373002
2,145054208
1,145249074
2,144330850
2,145005918
1,144827258
0,144387260
4,145194322
2,145255002
2,144534838
0,145018372
0,145348416
0,144275932
2,144987316
0,146000298
1,144453870
0,145236970
0,144904786
1,144347824
0,144909048
1,144450434
3,145447928
1,144945266
2,144562010
1,145925744
5,144916396
0,144426068
0,144594502
1,144649650
1,144069474
0,145130242
0,145413618
3,144231366
0,145129706
1,145207582
1,144277978
0,144815850
1,145069934
2,147918348
4,145393786
3,144644384
3,143919116
0,145150728
1,145622586
1,144017244
2,145427498
0,145446972
0,144021152
0,145664884
0,144876442
1,144679588
4,145372006
1,145044956
2,144210386
0,144868244
0,145025208
0,144168758
0,145187560
0,145044470
1,144106292
2,145613772
0,145311014
2,144477740
1,145047418
0,145342404
1,144223948
1,145256714
4,145351944
1,144751054
1,145296934
1,145401910
5,144061570
0,145526002
2,145435180
0,144317422
0,144774052
1,145498678
0,144001912
0,145084160
1,145706644
2,144816604
2,145585636
0,145432450
3,144181876
1,145198430
0,145276656
1,143801884
0,145391436
2,144849072
0,144191992
2,145079108
0,144938334
1,144122914
0,145112722
0,145580828
0,144288092
1,144522332
0,144971994
0,144021886
5,144803422
1,145053222
1,144170450
0,145209516
0,145042266
2,144139156
0,144794766
2,145089944
1,143838580
0,144622728
0,144616886
0,144132718
0,145209358
1,145366824
3,143866930
0,145174958
0,145217526
2,143968736
1,144925926
1,145504724
0,144158634
0,144805074
0,145376012
0,143793038
0,144952326
0,144999468
1,144388588
2,144941152
5,145565842
0,144454240
0,144824014
0,145066994
2,144320996
2,145067682
2,145531672
2,144013960
0,145107098
7,144831850
2,144250070
0,145206514
1,145051928
2,144817634
2,145422824
1,145504406
0,144134356
2,145534170
1,145154394
2,144297974
0,144897834
0,145613682
0,143707370
1,145434994
0,145605162
0,144133132
1,144799292
0,144982738
0,143856204
0,144669486
0,145493420
5,144336742
0,145826940
2,145233206
0,144286938
1,145411236
0,144725298
0,144365348
0,144920790
2,148849466
0,144041326
0,145508994
1,145180720
0,144047230
0,144873450
1,145108348
0,144174566
1,145030884
0,145192522
0,144474682
2,145013818
0,144532184
0,143874212
0,145577816
0,145540390
0,144336478
0,145073752
0,144806934
0,144401598
3,144954862
0,145306862
0,143854580
2,144662170
0,145261362
2,144269902
1,144787648
0,145298584
1,144641554
1,145330866
0,145295212
0,144319174
0,144985748
1,145319500
0,144315296
0,145093290
0,144924848
1,143940328
1,145059750
0,145172852
2,144389200
2,145945448
0,145563186
0,144791788
0,144887640
0,145859828
1,144294270
5,145124092
2,144886820
2,143958708
2,145502420
2,145126506
0,144680232
0,145239896
1,144982736
0,144338910
2,145437558
1,144666640
0,144098778
1,145242092
3,143665468
1,145202504
2,144897404
0,144186522
0,145580874
0,145391524
2,144119336
0,145294598
1,145219484
6,144413304
2,145479002
2,145072874
0,144822858
0,144887282
0,145022366
2,144453972
0,144642362
2,144754328
3,144057872
1,145485152
2,145110014
3,144236578
0,144718302
0,145704252
0,144478312
0,145115470
0,144835794
3,144226760
0,145358358
0,145159824
1,144187140
1,144789302
0,145089682
0,144107628
0,144683008
0,145140276
0,143726546
0,145187466
3,144908898
1,143869464
0,145207080
3,145816238
0,144151310
0,145268070
1,144963734
0,144453918
0,145417834
0,145220962
1,144392630
0,145362914
0,145337278
3,144144890
1,145475730
2,144793910
0,144081462
0,145039242
0,144901804
0,144193478
3,144915504
0,145662978
2,144541344
0,145210780
1,144992902
1,143998666
0,145397124
3,144409362
1,144006162
0,148529348
2,145442042
1,144329090
0,145046836
1,144978160
0,144250922
0,145007554
2,145248844
1,144317294
0,144829566
0,145121346
2,144360216
1,144989256
1,145636326
5,144319656
0,144715598
0,144678548
0,144284200
2,145160772
0,145223448
0,144199910
7,145253700
0,145052168
0,144256820
0,145424074
1,145342154
0,144142354
0,145015108
2,145076562
0,144495046
4,145172940
0,145031610
0,143883116
0,145233996
2,145231768
4,144319648
0,145228848
2,145632856
3,143938554
2,145364502
1,144937876
0,144125858
1,145500780
1,145961582
0,144148236
2,145285336
1,144746324
3,144135758
1,145421802
0,145149154
0,144127600
1,145195398
1,144967980
0,143947732
0,145231458
1,145047134
0,144055230
0,145644174
0,145172484
0,144672464
0,145260642
0,145241746
0,144052362
0,145492514
3,145283422
0,144842464
1,145238314
1,145277830
5,144224714
2,144763284
2,144979944
1,144329190
1,145864434
2,144774800
0,144496784
2,145209162
2,145350842
4,143871930
2,144915084
4,144748866
3,144057678
0,145526936
7,145148120
0,143995208
0,145372134
3,145453814
0,144231786
0,145541486
0,145029218
3,144078122
0,145467656
1,145249472
0,143907636
1,145504190
5,144800914
1,144137936
5,145062314
2,145003966
1,144213634
1,145486708
0,145417274
0,144179582
0,144970600
0,145491828
1,143854510
1,145286890
0,145138168
0,144049138
1,145257240
0,145004034
1,144164720
1,145225842
1,145418722
0,144583314
2,145577440
2,145157510
0,144706074
0,145479476
0,145587278
2,144404032
1,145229054
1,145389560
1,144100704
2,145024918
3,144805956
0,144304634
5,144962006
0,145461926
0,147442104
1,145211154
0,145198168
0,144347752
1,145387522
2,145120594
0,144187950
1,145192634
1,145318932
0,144506762
1,145186400
1,145461478
0,143977548
1,145136844
2,145084232
2,143665044
0,144714250
0,145308960
2,144222358
0,145358130
1,144785528
1,144189378
1,145684804
2,144996312
1,144248756
0,145042500
0,145492296
0,143989056
0,145890446
0,144971326
2,144013098
0,145131370
0,144993848
1,144480720
1,144850332
0,145017928
0,144220936
0,145842682
0,145210148
0,144196562
1,145279400
0,145483018
1,144184700
0,145878778
2,145056694
0,143939188
0,145005458
0,144814128
1,143974980
0,144876024
0,145172402
0,144347846
0,145233488
0,145000542
5,144360500
2,145480930
0,145440774
0,144407878
0,144608916
2,145472380
0,144424284
0,145542878
0,144980720
0,144054868
0,144609060
0,144986900
0,144481394
3,145205946
0,145758674
0,144186458
3,144936208
3,145418800
0,144042920
0,144791802
0,143889830
0,145445558
1,145915924
0,143980370
1,144944652
1,145131972
1,144276018
1,145225434
1,145144320
0,144322238
1,145194254
0,144948256
2,144371064
2,144926626
0,144736622
3,144052636
0,145193004
0,145687378
2,144697466
1,145237416
1,145291952
0,143689094
0,145097330
1,144912378
1,143833042
1,145187880
0,144961654
4,144446668
0,145391124
3,145431110
1,143918758
0,144613156
1,145400630
1,143812082
1,144695690
1,145432686
0,144404228
0,145023826
0,145255042
0,144113480
1,145172404
0,145419784
2,143998116
2,145252838
2,144979574
0,143936746
0,145300458
3,145419834
1,144137352
0,144886372
2,145327278
1,144450876
1,144671272
1,148684552
0,144029178
0,144878026
3,144999390
0,143900860
1,145351976
1,144982904
0,144458026
0,145086366
0,144945096
0,143772948
1,145445104
0,144978954
0,144228794
0,144931628
0,144784996
2,143960466
0,144892128
0,145054412
0,143942434
1,145562840
0,145100768
1,144273142
4,145165700
1,145717032
1,143844268
0,145645098
1,145162306
0,143694994
0,145598676
0,145134484
0,144357166
1,145517080
1,143954130
0,145357178
0,145653038
1,144522842
1,145317034
0,145344876
2,144425628
0,144945612
0,144890620
2,144169434
0,144891642
0,145439676
6,144191106
2,144839264
1,145404100
2,144202290
0,144749142
0,145414690
0,144488014
1,145642966
1,145156184
0,144459070
0,145537242
1,145089950
1,144224018
2,145390494
0,145074712
0,144227168
3,145437362
0,145006684
1,143783394
0,145196506
0,145680690
0,143894202
0,145533696
0,145062814
1,144528478
4,145008712
1,145231936
2,144282530
1,144469138
0,145159472
2,143901228
0,145517166
0,144917970
0,144522884
2,145607050
1,144975888
2,144641840
3,145325492
0,145303800
2,144360596
0,145174766
0,145310732
1,143873332
1,145193438
2,145142952
1,144584298
1,144987428
1,145033546
0,144574328
2,144862892
0,145767130
0,143719698
2,144854724
0,145390580
2,144386710
0,144909722
0,145459618
0,143863910
2,145233758
0,145035100
0,145330258
1,145598744
3,143795386
0,145390720
0,145549824
0,143772808
3,145181692
0,145088170
0,144188988
0,145351468
1,145671174
5,144480012
0,145213740
0,145201868
0,144366032
1,145396794
2,145289266
2,144537812
1,145041018
2,145463520
0,143873998
3,148682350
0,145222820
0,144298996
1,145471324
0,144937192
1,143948826
1,145103644
3,145381918
2,144152470
0,144696732
1,145099124
1,144115256
0,145401580
1,145251212
0,144547408
4,145554850
0,145161890
0,144654458
0,144703878
2,144778002
1,144118100
0,145336778
0,144588092
1,144077058
0,145548862
2,145058196
0,144545662
1,145581846
1,144891932
2,144093038
0,145050598
1,145682690
2,144092300
0,145139754
5,145557044
1,144252330
0,144768640
2,144585192
2,143898522
2,144796208
6,145320328
2,144456756
2,145319450
0,145099974
0,144243384
2,145134458
0,145051482
0,143975938
0,144973874
0,145545436
0,143928188
0,145032296
0,145694414
0,144402924
0,145001138
6,145095626
0,144589678
1,145024020
1,145193352
3,144082748
0,145165018
5,144885352
1,144412492
0,145272812
0,145455656
0,144243246
0,144917628
0,145662644
2,144515214
0,145392754
0,145413614
0,144066238
2,144915854
2,144650222
1,145133864
0,144959360
4,144206114
0,145223522
0,145416888
2,143999278
0,144796546
0,145424338
0,144417802
3,145383438
2,144995584
1,144479184
0,145007138
0,144637144
1,144426578
0,144674134
1,145448828
0,144347984
0,145756706
2,145680064
4,144628000
1,145222006
2,144736520
0,144184884
1,145301734
2,145537676
0,143780260
1,145546870
1,145808450
1,143539018
0,145441850
0,145324818
1,144620116
0,145161992
2,145078560
4,144313860
0,145156366
0,145364682
2,143786602
1,145265304
2,145205938
0,144353466
0,145619956
1,145197552
1,144459146
0,145431924
1,143984322
1,145094782
1,145193612
0,143578088
1,145433028
2,145179584
0,147968680
3,145131556
0,144728844
0,144048366
1,145292702
0,145371526
0,144488908
1,145419516
1,144877324
0,144188650
0,145428550
0,145445990
3,144275848
0,145435160
0,144750714
0,144621178
0,145590420
2,145533462
4,144475966
2,145025882
0,145144946
0,144507728
2,144987948
0,145495192
2,144561428
0,145409128
0,144971996
4,144476588
0,145553500
0,145544210
0,144717618
1,144723510
1,144818398
1,144140420
2,145391706
1,145632530
3,143998166
2,145412614
1,144851732
1,143855138
1,145029142
0,144979136
0,143757938
0,144932604
1,145380454
3,143925766
0,144773694
2,145180392
0,144441686
1,145290920
1,145282324
2,144324040
0,145406986
0,145181098
1,143964250
0,144990316
1,144899598
0,143938824
1,145218232
0,145453934
0,144400548
0,145238720
2,144862280
0,144509400
1,145136330
2,144802012
0,144593354
1,144743942
2,145410260
1,143669596
0,145569530
1,145219300
0,144018648
0,144980558
1,144764682
2,144101164
2,145922594
1,144966934
1,143802660
6,144986470
0,145487104
1,143646116
4,145156216
2,145248538
2,144889392
4,145282408
1,145374354
4,143853924
0,145175896
0,146884532
0,144402380
0,145227986
0,144803314
0,144078256
2,145153220
0,145090564
0,144006130
4,144899400
0,145282654
0,144475158
0,145212756
0,145291306
1,143722754
2,145351732
3,144922730
0,144297222
1,144867308
3,145323792
4,144742018
0,145323982
0,145075818
1,144214190
0,145710870
0,145220108
0,144313134
0,145438654
1,145036684
2,144196200
0,145196936
0,145098538
0,144259770
0,145163594
0,145251394
2,143972330
0,145411862
1,145347166
0,144283932
0,145045132
0,149007010
0,144210836
1,145225620
0,144962060
0,144423858
1,145143440
0,145574278
0,144240120
0,145063176
0,144824608
1,143893928
0,145069036
1,144788680
2,144118426
0,145317570
2,145315644
0,143978252
0,145359218
0,145297084
0,143496770
1,145188470
1,145009588
1,144270368
0,144821280
0,145217114
0,144117194
0,144715326
3,144857088
0,144299798
1,145344724
0,144945724
2,143625724
0,145581332
1,145363276
0,144221892
1,144701588
0,145361850
0,144441394
1,145788700
2,145542074
0,143996276
0,145346686
4,144628732
0,144918720
1,145287136
1,144232760
0,145077618
2,144984626
0,144300138
1,144887780
0,145363694
0,144377864
0,144950368
0,145429004
0,144492262
0,145011104
0,145221162
2,143995564
3,144881708
0,145344170
1,144689376
0,145059042
0,145263202
1,144269504
4,145017884
2,145120264
3,144656642
0,145442004
1,144827592
7,144114180
0,145374944
0,145253134
5,144437520
0,145130618
0,145022698
4,144008598
5,145467010
2,145181030
0,143900974
0,145750742
0,145095998
0,143871148
1,145228016
0,144996748
1,144357762
3,145456968
5,145203142
0,143942794
0,145002046
1,145506076
0,144141406
0,144977266
2,145213744
0,144499570
0,145442030
0,145237424
2,144015346
0,145019038
0,145524142
0,144070186
0,145485438
2,145365412
2,143710884
2,145210250
0,145467514
0,143795820
4,145635536
0,145307108
0,143920298
1,145163786
3,145345164
1,144925788
0,144977300
2,144950108
3,144164888
0,145184626
0,146329080
1,143755530
0,145162456
1,144878892
3,144678000
0,145103834
2,145094956
1,143900548
0,145227874
3,145204786
0,144370796
2,148536278
0,145346648
0,144018424
0,144977112
2,145470248
2,144455384
9,145379114
0,145503782
0,144505798
0,145177150
0,145607670
3,144299596
1,145186450
1,145075596
1,144174000
1,145517268
3,144888410
0,144389380
2,144986110
3,144783312
1,143959658
2,145236240
0,144911674
3,144043004
1,144613760
1,145215172
2,144505872
1,145728898
0,145450130
1,144412858
0,144891864
0,144864406
4,144295628
1,144661686
0,144921454
5,144013388
1,145129212
5,144845146
0,143845456
2,144613230
0,145106298
2,144150078
2,145173202
0,145833258
2,143886718
0,145036788
0,145420020
0,144439788
2,145173018
4,145327836
0,143817470
0,145102698
1,145154006
1,144774450
0,145418458
1,145173534
0,144083268
2,144914014
1,145021582
0,144356916
1,144800098
0,145263980
1,144153304
0,145381018
1,145531192
0,144374614
0,145308530
0,145158444
0,144192874
0,145682652
0,145587846
6,144232192
0,145318526
0,145172494
0,144183354
0,145085520
1,145266990
0,144492582
2,146144478
0,145376304
1,144259638
4,145196770
3,145049926
3,143958414
0,144944438
2,145212726
5,144281106
1,145623398
4,145278048
2,144390578
0,145307116
0,145657048
0,143829364
1,145165792
0,144911636
1,144029816
1,145186246
0,145178866
1,144418942
2,145102220
0,145346194
1,144378824
0,145200366
0,144806132
4,144428800
0,145104472
0,145239776
1,144418504
0,145036282
1,145302528
3,144339884
0,145473124
0,145049658
0,144277096
0,145165978
0,144941404
0,143753410
1,145052004
2,144982924
0,143960566
3,144669134
0,145023382
2,144212946
1,145787312
4,145102358
0,144397934
3,144998160
2,145595040
0,147977792
0,145624786
1,145299282
0,144207316
0,145198168
1,145225352
6,144188556
0,145150558
4,144895128
0,144015538
1,144956164
0,144925226
0,144358150
0,144930126
1,144977734
0,144169194
0,144981164
0,145450892
3,144260266
1,144876372
2,144998456
1,144256414
1,145174718
3,144182948
1,145042730
0,144900884
0,144279636
0,145051920
3,145053042
1,144484676
3,144962054
5,145414012
1,143918370
2,145154894
1,145538390
0,144661644
5,145254762
1,145123542
0,143877248
0,144906282
0,145184250
1,143872984
0,145251428
4,145562136
2,143966166
1,145130778
1,145144124
1,144543462
1,145225554
2,144715312
2,144187508
0,145145124
1,145058390
5,144435296
1,144954940
0,145642358
1,143789228
2,145593032
1,145404520
1,144235892
1,145351584
4,145561348
0,143967416
0,145177944
1,145237268
1,143945404
2,144795416
1,144925754
0,144429050
3,144828940
3,144919364
0,144247190
0,145628920
2,144764250
1,144064926
2,145466498
0,145223952
3,144242844
0,145003824
0,145210218
4,144744912
0,144905304
0,145530060
0,144614134
0,145688432
2,144986540
0,144255142
5,145116948
0,145303284
1,144771294
1,145249248
0,144796128
2,143989900
3,145262992
1,145319018
2,144488370
0,144821192
0,145066610
2,144133688
2,144836140
2,144789858
4,144592732
5,144985590
6,144995474
0,144411070
0,145433140
1,145256700
0,144695212
4,145660762
1,145010032
6,144208348
0,145150058
1,145121566
0,144187866
0,144859636
1,145183560
1,144341332
1,145382472
0,145379216
1,144276550
1,145211540
0,145144568
1,143745922
1,145052300
2,145573750
1,144519418
0,145266628
2,148745182
2,144309218
1,145109036
3,145380608
3,144305586
1,144981442
2,145230200
1,144582440
0,144700178
0,145123572
0,144104702
0,145220870
7,145103934
0,144357078
2,145917728
1,145106460
0,144238614
1,145136174
0,145252902
1,144034582
0,145302008
0,144877988
1,144447290
0,145294370
1,144905316
0,144225240
0,144905842
4,144891492
1,143409650
1,145326302
0,145769728
0,143519668
0,145226972
3,144968768
0,144519174
0,145476690
1,145630148
0,143991972
0,145286372
0,145399788
1,144055330
1,145104998
1,145140802
0,144134248
8,145288628
1,144744450
1,144595568
1,145825644
0,145569004
0,144056604
1,145477422
0,145344704
0,144091292
0,145154356
1,145384768
0,143931528
0,145376052
0,145394818
3,144196494
1,145655928
1,145105940
2,144055250
0,145588888
0,144809560
1,144276974
1,145012736
0,144969094
1,143951824
1,145497704
0,145483922
2,144207054
0,144845044
1,145068182
1,143653536
1,145564256
0,145604492
3,144339640
0,145070502
1,145053074
0,144381280
2,145481208
0,145595056
0,144637618
0,144995276
1,144721116
0,145234428
1,145181026
0,143842886
1,144956384
1,144967566
3,143888220
4,145399432
0,145165032
0,143886432
4,145112202
3,145395924
1,144048970
0,145280974
3,144923540
5,144693374
0,145275384
0,145046130
0,144577948
1,145121844
0,145410468
2,144486138
0,144966724
1,145604172
2,144006778
0,145516530
2,144993134
1,144642388
0,144911650
0,145305726
0,144685002
2,144810290
0,145313192
0,143789116
0,144676778
0,144647396
2,144068726
4,145036252
3,144847938
2,143911342
5,144920098
2,144245144
0,149122808
0,145428732
0,144194956
1,144952114
0,144936712
1,144297760
3,145079292
1,145114910
2,144335014
2,145160826
1,145514090
3,145172408
0,144913396
1,144738828
2,144028412
2,145420466
3,144972646
2,144145068
1,144861318
4,145087052
0,143754626
0,145373634
1,145132192
1,144387004
0,144628464
7,144961016
0,144247798
0,145257556
1,145768940
2,144497720
3,144966298
2,145190788
0,144144644
0,145086058
0,145390440
0,144564614
0,145911846
1,144756344
1,144375024
0,145150748
0,145549218
0,144024302
0,145284798
3,145211466
0,144414804
1,145007202
1,145357550
0,144199196
2,145285914
0,144955756
4,143932220
0,145044522
0,145387996
1,144441750
1,145102268
8,144997968
1,144066258
1,145457252
1,144996364
1,143688424
2,144717522
0,145338812
0,143957310
2,145084500
0,144972276
1,143871416
1,145259074
3,145207602
0,144431890
0,144837920
0,145426264
0,144363304
0,145223516
2,145229518
2,144211358
1,145363456
0,145072702
1,144261138
0,145603848
1,144777378
0,144428888
0,145524576
0,145438330
0,144589116
0,144941372
0,145675306
0,144803506
2,144777638
1,145016728
0,144126684
9,144868688
3,145232226
0,144330920
0,144885328
1,144612990
0,144420248
1,145119386
0,145214012
0,144770922
0,145405058
0,145086272
0,143954392
0,145510764
1,145259698
0,144278594
1,144906050
0,145401908
1,144096374
0,145483670
0,145141942
3,144269152
0,145103136
2,145332782
0,144121632
0,145143764
1,145535588
0,143992580
0,145338532
1,145512232
0,144289124
0,144930464
0,145272720
0,144364948
0,145337756
0,145027618
4,143696010
0,145097954
1,145715086
0,147844370
1,144640078
0,145419424
0,144450718
0,145176346
1,145105204
0,144343766
2,144870832
1,145098028
1,143741060
0,145258624
0,144990104
0,144130616
0,144927582
0,144943940
1,143913574
0,145040404
1,145612212
1,143927900
0,145100090
0,145549276
0,143953448
2,145240110
3,144669284
5,144232268
2,145224642
0,145126640
3,143839236
0,145205338
2,144431116
0,144764962
0,145140114
0,144492400
1,145006086
2,145084996
0,143990724
3,145106114
1,144974840
1,143923402
0,145267492
1,145087792
0,144191628
1,144799448
0,145436298
2,144303756
3,144832518
1,145191724
0,144267212
2,145148828
0,144783342
0,144058934
4,145388892
3,145481280
1,144433262
0,145348148
0,145348586
0,144686634
1,144935648
0,144964086
0,144260500
0,145156740
4,145575984
3,144121508
0,144826398
1,145063198
0,144408746
0,144863694
0,145021852
0,144093542
1,144897562
4,145184282
0,143767764
0,145068802
0,144942626
5,144307032
1,145052782
0,144944030
1,144676674
3,145235150
0,145268664
2,144428542
1,144735210
2,145170288
0,144338512
0,144972200
0,145234524
1,144474308
1,145196656
0,145028414
8,144047404
1,145017700
0,145458844
4,144271458
0,145146026
4,145108598
0,144803482
4,145429998
3,144873142
0,144167614
1,145370298
0,145411122
0,144686784
0,145117560
0,145134384
0,144379578
0,144878658
1,145356302
2,144075206
1,145330902
0,145548646
0,144019428
0,145530108
0,145172648
0,144528066
0,145147696
0,145347392
3,143841482
0,145014446
1,145231248
0,144777364
3,144781218
2,144894408
1,144479668
0,145143538
0,144863040
1,144132502
0,144840224
1,148679814
8,144164186
0,145570512
2,145221754
1,143930524
1,145285116
1,145227154
0,144091564
1,145760236
0,145025540
0,143880900
0,145055012
1,145624446
0,143764844
0,145332820
0,144780732
0,144631802
0,144871776
0,145121892
0,144383700
1,144517084
0,145135700
0,143718980
2,145228172
0,145160664
0,144168154
1,145477932
2,145456456
0,144115596
0,145142390
2,145174118
5,143866122
3,145289094
0,144728012
0,144007552
0,144806678
1,145020782
2,143952742
0,145204810
1,144902758
1,144168492
0,145044004
0,144759406
2,144085422
0,144837086
3,144692078
1,144120436
2,145167554
2,145159102
2,144312644
2,145169344
1,145244722
0,144602518
13,145140008
0,145029402
2,144576290
0,145340236
4,145440084
0,144111380
0,145418812
0,145384274
0,144076184
0,144813546
2,145042108
0,144184698
2,145510236
3,145385038
0,144285292
1,145261426
0,144871586
0,144459418
0,145329138
7,144947290
2,144031658
2,144724828
4,145574602
1,144642896
0,144858854
0,145063378
1,144231414
2,145153822
1,144710538
0,144385456
1,144503658
2,145331426
0,144100276
0,145441334
0,144744532
0,144381602
1,145429092
0,145082122
2,143970202
3,145155770
1,145106710
0,144096310
2,145026626
1,145181720
0,143966130
1,145714208
0,145407894
1,144241518
0,145667926
0,145470716
3,144052694
0,145213492
1,145106012
1,144020834
1,144715906
5,145658284
2,144577494
0,144815240
4,145558794
2,144660390
3,145034342
0,144945042
0,144023812
2,144928744
0,145141002
0,144034284
0,144781706
1,145191482
4,144228412
3,145208012
0,145690206
1,143743870
1,145175886
0,144772682
1,144064814
0,148459810
0,144799614
1,143861552
2,144996792
0,144985018
2,143861750
0,145545776
0,145037502
1,144142884
0,145312644
1,143818706
0,145096100
0,144836182
0,143952872
1,145181724
1,145402260
1,143881266
0,145412384
1,145084122
0,144144738
0,144928984
0,144814564
0,143947802
2,145576330
15,144946318
1,144155204
0,144977354
2,144978458
0,144389732
0,145393980
0,144850512
0,144348204
0,145378316
4,145045024
0,143870456
0,145067210
2,145094884
0,143988440
1,145120388
1,145061788
1,144777778
2,145208640
0,144961172
0,143756212
1,145522806
0,145763588
3,144111322
0,145287246
0,144794262
0,143816248
2,145456008
0,144725090
2,144432490
0,145134302
2,145424854
0,144415950
0,144755676
1,145090080
0,143710132
0,145182222
1,144933984
0,143754820
1,144749466
1,145572140
1,144411046
0,144697218
1,145091078
0,144491202
0,144960666
0,145429934
0,144073976
1,145228804
2,145491316
0,143483058
1,144723030
0,144754644
2,144052556
2,144628446
1,144940158
0,144190292
1,145769804
0,145070310
1,144461952
3,145499896
0,145244660
11,144324348
0,145381128
5,145612838
1,144076890
2,144891394
2,145152338
1,144179744
2,145146620
2,145328760
1,144156072
4,144981574
0,145613102
0,144407764
0,144610500
0,145378646
0,144460920
1,144891076
2,144850024
0,144184358
4,145196836
2,145676028
0,144488696
5,144797500
1,145379002
1,144307668
0,145229328
3,145266468
0,143814570
0,144112096
2,144909566
0,144282094
3,145460592
1,145151602
0,144168162
0,145388952
0,145162878
0,144065182
0,144555084
0,145154006
2,143759484
1,145804412
2,144851538
2,147477920
0,144783002
0,144968224
1,144404948
0,145122238
0,145470708
0,144512204
0,144832744
1,144909882
1,143837422
1,145288316
3,144910424
2,144685260
2,145018378
1,145205208
0,143852810
0,145420740
0,145382380
1,144217296
0,144614398
0,145022780
0,144457210
1,144871348
0,145387020
0,144817736
0,144591512
0,145040940
1,144069136
0,145167822
0,145474072
0,143963112
0,145141822
0,145295178
0,144245422
1,144912504
0,144959198
0,143782190
